,word,sentence,title,url,identifier
719,digiti," The Internet Archive and the Archive of Contemporary Music in New York have started digitizing ACM’s holdings with consistent, high quality, standards-based methods to build a scalable workflow",Building Music Libraries,https://blog.archive.org/2014/10/,769
720,digiti,"  Digitize, donate, or lend material for digitization",Building Music Libraries,https://blog.archive.org/2014/10/,769
721,digiti," Powered by teams of volunteers, the two archives are partnering to digitize CDs and LPs and then use audio fingerprinting to match tracks with metadata from catalogs and other services",Archive of Contemporary Music and the Internet Archive Team up to Create a Music Library,https://blog.archive.org/2014/10/,770
722,scan,"  Using Internet Archive scanners, the ARC is digitizing its books and photographs at its New York facility",Archive of Contemporary Music and the Internet Archive Team up to Create a Music Library,https://blog.archive.org/2014/10/,770
723,scan,"  “The Internet Archive has allowed us to move forward at unprecedented speed, originally with book scanning and now with the digitization of a wide range of audio formats,” said Bob George",Archive of Contemporary Music and the Internet Archive Team up to Create a Music Library,https://blog.archive.org/2014/10/,770
724,scan, Scan a book on the next generation scanner,Invitation to the Internet Archive Annual Event,https://blog.archive.org/2014/10/,773
725,scan," Soon we will be able to add continuously to this collection from the over 1,000+ new eBooks we scan each day",Millions of historic images posted to Flickr,https://blog.archive.org/2014/08/,776
726,digiti, This is a big step forward and will bring digitized book collections to new audiences,Millions of historic images posted to Flickr,https://blog.archive.org/2014/08/,776
727,digiti, We are in the very early stages of beginning to index the collection and experiment with digitizing it,Peering at a Dark Time in Tiananmen Square Through Stokes Archive Glass,https://blog.archive.org/2014/06/,782
728,digiti," Authors who are eager to share their existing works may discover that those works are out of print, un-digitized, and subject to copyrights signed away long before the digital age","Authors Alliance Launch at Internet Archive, May 21",https://blog.archive.org/2014/05/,785
729,scan, Scroll left and right to scan through segments of a show; search terms are highlighted in transcript text,Introducing the New TV News Archive,https://blog.archive.org/2014/04/,794
730,digiti, Digitization of Public Domain Books: The Internet Archive works with over 500 libraries to digitize public domain books to offer them to the world for free with no restrictions at all,Public Access to the Public Domain: Copyright Week,https://blog.archive.org/2014/01/,803
731,scan," Naturally, these home video games, running on underpowered hardware and not-made-for-the-purpose video screens, were scant competition in the graphics and experience department compared to arcade games",A Second Christmas Morning: The Console Living Room,https://blog.archive.org/2013/12/,806
732,scan," These algorithms scan the closed captioning of each broadcast looking for any mention of a location anywhere in the world, disambiguate them using the surrounding discussion (Springfield, Illinois vs Springfield, Massachusetts), and ultimately map each location","Mapping 400,000 Hours of U.S. TV News",https://blog.archive.org/2013/12/,809
733,digiti, The digitization of such a huge collection will take a number of years and funding we have yet to raise,"A Dream to Preserve TV News, on the Road to Realization… with Your Help",https://blog.archive.org/2013/11/,815
734,digiti,A resounding judgement in the Google Books case means that the act of digitizing books is not in-and-of-itself infringing,Let the Robots Read!  A Victory for Fair Use,https://blog.archive.org/2013/11/,817
735,digiti,"    In legal-speak, the judge ruled that digitizing books is “fair”",Let the Robots Read!  A Victory for Fair Use,https://blog.archive.org/2013/11/,817
736,scan," How did we get here?   There were book scanning projects in the early 2000’s, including the Million Books Project and Project Gutenberg (both of which Internet Archive was involved in), but many of these did not venture beyond out-of-copyright books",Let the Robots Read!  A Victory for Fair Use,https://blog.archive.org/2013/11/,817
737,scan,"   Google boldly started scanning all books, but were sued by the Authors Guild and AAP",Let the Robots Read!  A Victory for Fair Use,https://blog.archive.org/2013/11/,817
738,digiti," At this point, without a settlement the case proceeded to find if Google’s digitizing of in-copyright works and showing “snippets” of pages infringes on the monopoly rights bestowed on publishers and authors by the government",Let the Robots Read!  A Victory for Fair Use,https://blog.archive.org/2013/11/,817
739,digiti," The Internet Archive has been digitizing modern books for many years for the blind and dyslexic, but also to aid in lending books to the public",Let the Robots Read!  A Victory for Fair Use,https://blog.archive.org/2013/11/,817
740,scan, * Lost a 130 sq meter side-building (1300 sq feet) that held scanning equipment,"Fire Update: Lost Many Cameras, 20 Boxes. No One Hurt.",https://blog.archive.org/2013/11/,819
741,scan,"  We operate 30 scanning centers, and this was one of them","Fire Update: Lost Many Cameras, 20 Boxes. No One Hurt.",https://blog.archive.org/2013/11/,819
742,digiti," * We lost maybe 20 boxes of books and film, some irreplaceable, most already digitized, and some replaceable","Fire Update: Lost Many Cameras, 20 Boxes. No One Hurt.",https://blog.archive.org/2013/11/,819
743,scan,"   We lost an array cameras, lights, and scanning equipment worth hundreds of thousands of dollars","Fire Update: Lost Many Cameras, 20 Boxes. No One Hurt.",https://blog.archive.org/2013/11/,819
744,digiti,  We also have received new offers to digitize more materials that will help keep our staff working,"Fire Update: Lost Many Cameras, 20 Boxes. No One Hurt.",https://blog.archive.org/2013/11/,819
745,scan," * All employees of the scanning center were back scanning again, using repurposed equipment, within 48 hours","Fire Update: Lost Many Cameras, 20 Boxes. No One Hurt.",https://blog.archive.org/2013/11/,819
746,scan, a fire started at the Internet Archive’s San Francisco scanning center,"Fire Update: Lost Many Cameras, 20 Boxes. No One Hurt.",https://blog.archive.org/2013/11/,819
747,scan," Some physical materials were in the scanning center because they were being digitized, but most were in a separate locked room or in our physical archive and were not lost","Fire Update: Lost Many Cameras, 20 Boxes. No One Hurt.",https://blog.archive.org/2013/11/,819
748,digiti,"   Of those materials we did unfortunately lose, about half had already been digitized","Fire Update: Lost Many Cameras, 20 Boxes. No One Hurt.",https://blog.archive.org/2013/11/,819
749,digiti, This episode has reminded us that digitizing and making copies are good strategies for both access and preservation,"Fire Update: Lost Many Cameras, 20 Boxes. No One Hurt.",https://blog.archive.org/2013/11/,819
750,scan," Fire in the Scanning Center An early estimate shows we may have lost about $600,000 worth of high end digitization equipment, and we will need to repair or rebuild the scanning building","Fire Update: Lost Many Cameras, 20 Boxes. No One Hurt.",https://blog.archive.org/2013/11/,819
751,scan,"   Your donations will help us rebuild the scanning capabilities in books, microfilm, and movies","Fire Update: Lost Many Cameras, 20 Boxes. No One Hurt.",https://blog.archive.org/2013/11/,819
752,digiti,  The employees affected by the fire will need continued digitization work at our alternate location while we recover,"Fire Update: Lost Many Cameras, 20 Boxes. No One Hurt.",https://blog.archive.org/2013/11/,819
753,scan," Not as screenshots or scans, but as living history, dynamic and interactive, inviting and even seductive","Microcomputer Software Lives Again, This Time in Your Browser",https://blog.archive.org/2013/10/,822
754,scan,"  We took a look at the books we have available in the Open Library and Internet Archive collections, and it turns out we have scanned a lot of them!  There is no cost to borrow books through at either site, you just need a free account",Borrow Top Children’s Books,https://blog.archive.org/2013/10/,827
755,scan,"  If you would like to donate the physical book to us, we can add it to the queue of books to be scanned and it will become available in the future",Borrow Top Children’s Books,https://blog.archive.org/2013/10/,827
756,scan,"xml Add ‘scan_sponsor’ with value ‘Starfleet’ to target ‘metadata’ to the item metadata_test_item: #!/bin/bash ACCESS=<redacted> SECRET=<redacted> IDENTIFIER=metadata_test_item TARGET=metadata PATCH='{""add"":""/scan_sponsor"", ""value"":""Starfleet""}'  curl --data-urlencode -target=$TARGET \      --data-urlencode -patch=""$PATCH"" \      --data-urlencode access=$ACCESS \      --data-urlencode secret=$SECRET \      http://archive",The Internet Archive Metadata API,https://blog.archive.org/2013/07/,835
757,digiti," The Archive also now contains about 2 million audio works; over 10,000 music concerts; thousands of “moving images,” including 300 feature films; its own and links to others’ digitized texts, including printable and downloadable books; and 3 million hours of television shows (enough to satisfy even the most sedulous couch potato!)",National Security Agency ❤ ❤ ❤ Internet Archive?,https://blog.archive.org/2013/05/,838
758,scan," Kahle’s long term dream includes scanning and digitizing the entire Library of Congress collection of about 28 million books (something that is technically within reach), but there are UNCLASSIFIED  some nasty impediments such as copyrights and, of course, money",National Security Agency ❤ ❤ ❤ Internet Archive?,https://blog.archive.org/2013/05/,838
759,digiti, This content was digitized by JSTOR and is freely available through jstor,"450,000 Early Journal Articles Now Available",https://blog.archive.org/2013/04/,845
760,scan,"Since 1997, a dedicated team of scanners and curators have been assembling a collection of historical computer and technology-related items",Riding with the Bit Savers,https://blog.archive.org/2013/03/,848
761,scan," From the days of mainframes and electronic counting machines through the home computer revolution and the short lives and shorter support of various pieces of equipment, Bitsavers volunteers have been scanning industriously",Riding with the Bit Savers,https://blog.archive.org/2013/03/,848
762,scan, That time someone put an entire Apple I circuit board into a scanner,Riding with the Bit Savers,https://blog.archive.org/2013/03/,848
763,scan,"  Whether for research, nostalgia, or interesting inspiration for artwork and writing, the millions of scanned pages in the Bitsavers collection are a click away from the collection page",Riding with the Bit Savers,https://blog.archive.org/2013/03/,848
764,scan,"  You can revisit the New York Times live coverage page from election day, the campaign sites of Republican hopefuls like Newt Gingrich and Ron Paul, and mini-scandals like Romney’s car elevator or using aspirin as contraceptives","Wayback Machine: Now with 240,000,000,000 URLs",https://blog.archive.org/2013/01/,865
765,scan," After asking what happened to my money, and they have therefore determined that I was a risk, and that they needed to see a scanned passport and/or driver’s license to confirm the money came from an account of the same name",My adventure in donating bitcoins to the Internet Archive,https://blog.archive.org/2012/12/,867
766,scan,"   Even if I had given the scanned ID, it would not have matched the bank account that I had chosen",My adventure in donating bitcoins to the Internet Archive,https://blog.archive.org/2012/12/,867
767,scan,"   But the instruction had said nothing about a scanned ID, so worried this was a scam",My adventure in donating bitcoins to the Internet Archive,https://blog.archive.org/2012/12/,867
768,scan," They declined my request to speak with a manager, and repeated that they needed scanned identity documents",My adventure in donating bitcoins to the Internet Archive,https://blog.archive.org/2012/12/,867
769,scan," Sure, no problem, as long as I first sent them my scanned passport and/or driver’s license",My adventure in donating bitcoins to the Internet Archive,https://blog.archive.org/2012/12/,867
770,scan,"php?query=creator%3A%22Pathe%20News%22 —Donald Hein Picks from the Archive Decoded: An essay towards the reconciling of differences among Christians A while back, I scanned a book with a ton of shorthand notes, thought to be written by Roger Williams, the founder of Rhode Island","News from the Archive 0006: New Petabox, Decoding, and Balloons",https://blog.archive.org/2012/12/,869
771,scan," Still, the Internet Archive’s scan of the book provided researchers the raw data needed to examine and ultimately decipher Williams’ code","News from the Archive 0006: New Petabox, Decoding, and Balloons",https://blog.archive.org/2012/12/,869
772,scan," Content-level monopoly licensing schemes are close at hand, such as the “extended collective license” proposed by the libraries and Google as part of a book scanning project, but was denied by a court as monopolistic",Call for an Open Stack:  Securing an open and competitive information environment for the next decade,https://blog.archive.org/2012/11/,872
773,digiti," Robert Miller, Global Director of Books for the Internet Archive states that “digitizing over 4,000 linear feet of material whose scope ran the gamut of post cards from Berlin to letters from Auschwitz was both empowering and humbling at the same time",Launch of the DigiBaeck Project,https://blog.archive.org/2012/10/,879
774,digiti,"com/:  Television News Broadcasts are now Searchable (350,000 of them!) All of Balinese Literature now online and more books in the Lending Library Digital Archive of Japan 2011 disaster Hundreds of newly digitized Home movies and other ephemeral films  and, drum roll,  Ten Petabytes (10,000,000,000,000,000 bytes) of cultural material saved!  ** this just in**  Don Knuth will be playing the organ as we start the event! This will be a fun party that celebrates the community that is building and supporting this astonishing library",Our Ten Petabyte Party:  Live Streamed or In Person! Thurs Oct 25th 6-7:30PT,https://blog.archive.org/2012/10/,881
775,scan," When lawyers file documents in federal court, they submit them in electronic form such as a PDF, a Microsoft Word document, or a scanned paper printout","News from the Archive 0004: Petabytes, Recap, and Ramadan",https://blog.archive.org/2012/09/,883
776,scan," Three, all the materials we are currently scanning relate to national parks, so it is neat to find an area in the National Park System where natural resources, like hot springs, were used rather than preserved in their natural state","News from the Archive 0004: Petabytes, Recap, and Ramadan",https://blog.archive.org/2012/09/,883
777,digiti," —Brewster Kahle, Founder and Digital Librarian From the Archive’s Mailbox I really appreciate the work that you’re doing, most notably, in the approach that you’re taking to digitizing historic books","News from the Internet Archive 0003: BitTorrent, Radiators, and The Atom Strikes!",https://blog.archive.org/2012/08/,886
778,digiti,A/V Geeks has done a lot of digitization of old film for The Internet Archive,A/V Geeks fundraiser to digitize 100 miles of film,https://blog.archive.org/2012/07/,888
779,digiti, They are trying to raise funds to digitize many more hours of footage to put up on archive,A/V Geeks fundraiser to digitize 100 miles of film,https://blog.archive.org/2012/07/,888
780,digiti," By digitizing these films we can give you and the world access to these materials! When a film from the A/V Geeks archive is digitized and uploaded to the internet, it can be easily accessed, watched, downloaded, researched and repurposed for music videos, class projects, documentaries and more",A/V Geeks fundraiser to digitize 100 miles of film,https://blog.archive.org/2012/07/,888
781,digiti, Help us digitize 100 Miles of Film! Instead of traveling miles to give access to these films we’d rather digitize miles of 16mm film,A/V Geeks fundraiser to digitize 100 miles of film,https://blog.archive.org/2012/07/,888
782,digiti," With your support we can digitize and make available 100 miles of film – over 240 hours of (around 1,000 individual titles) from the archive",A/V Geeks fundraiser to digitize 100 miles of film,https://blog.archive.org/2012/07/,888
783,digiti," We aren’t sure what we’ll find with some of the films – we haven’t seen them yet! For every $500 we raise, we digitize one mile of film (nearly 2",A/V Geeks fundraiser to digitize 100 miles of film,https://blog.archive.org/2012/07/,888
784,scan,"    Ken LeTran, the Archive employee working with a Chinese Department of Education scanning project, reported the availability today",Archive.org and Openlibrary.org Available in China Again,https://blog.archive.org/2012/05/,897
785,scan,zip (“Single Page Processed JP2 ZIP”) archive files that are created automatically at our scanning centers,Uploading images for text items (update on *_images.zip format),https://blog.archive.org/2012/05/,899
786,scan,"zip will be scanned for files it contains, at any directory level, whose names end with ",Uploading images for text items (update on *_images.zip format),https://blog.archive.org/2012/05/,899
787,scan," Patrons of thousands of libraries can already borrow over 200,000 purchased and scanned e-books free from the Internet Archive","“Many Libraries: As the world’s books go online, we must resist centralization”  Technology Review, published by MIT",https://blog.archive.org/2012/05/,900
788,scan," Even as we acquire current e-books, we need to scan existing ones, but again, this work is already under way","“Many Libraries: As the world’s books go online, we must resist centralization”  Technology Review, published by MIT",https://blog.archive.org/2012/05/,900
789,scan," We scan 1,000 books a day at 31 libraries in seven countries with funding from libraries and foundations","“Many Libraries: As the world’s books go online, we must resist centralization”  Technology Review, published by MIT",https://blog.archive.org/2012/05/,900
790,digiti, Scanning centers such as those at the Boston Public Library and the Library of Congress digitize hundreds of books a day,"“Many Libraries: As the world’s books go online, we must resist centralization”  Technology Review, published by MIT",https://blog.archive.org/2012/05/,900
791,scan," It is about the 500,000 and growing collection and why librarians and others are donating their old books and movies to the Physical Archive for the long term storage and eventual scanning","Page 1 of the NYTimes!  “In a Flood Tide of Digital Data, an Ark Full of Books”",https://blog.archive.org/2012/03/,910
792,scan,com/images/2012/03/04/nytfrontpage/scan,"Page 1 of the NYTimes!  “In a Flood Tide of Digital Data, an Ark Full of Books”",https://blog.archive.org/2012/03/,910
793,scan," Suggested admission for the screening: $5 bucks — or 5 books, which will be donated to Internet Archive’s book scanning project",Rick Prelinger’s “Lost Landscapes of San Francisco 6” Tuesday Jan 24 7:30pm at the Internet Archive,https://blog.archive.org/2012/01/,915
794,scan,"org/details/cu31924080109832 — recommended by Helen Swanson Internet Archive Statusboard How did we amass a library of over three million books? In large part, by carefully scanning one book at a time",This week at the Archive | 9 January 2012,https://blog.archive.org/2012/01/,919
795,digiti, The Internet Archive already has three million books digitized,Brewster Kahle’s 30 November Long Now Talk,https://blog.archive.org/2011/12/,928
796,scan," With twenty-nine scanning 29 centers around the world, they’re digitizing a thousand books a day",Brewster Kahle’s 30 November Long Now Talk,https://blog.archive.org/2011/12/,928
797,digiti,"Lincolniana One of the interesting collections we are digitizing is the Lincoln Financial Collection, the largest privately owned collection of Lincolniana (yes, that’s a real word) in the United States",This week at the Archive | 24 October 2011,https://blog.archive.org/2011/10/,934
798,scan,"org Donate 5 Books for scanning!  Ignite talks are a special format where each speaker has just five minutes to share their personal and professional visions in 20 slides, auto-advancing every 15 seconds",Thursday Night 5:30pm Books in Browsers in San Francisco,https://blog.archive.org/2011/10/,935
799,scan,"130,000 books, records, and videos were donated and then cataloged, de-duplicated, and readied for scanning and long term preservation in 2 days","Thank you Friends of the SF Public Library for 130,000 books",https://blog.archive.org/2011/10/,938
800,scan, * we will preserve the originals for scanning and for the long term in our Physical Archive * the duplicates will go to other worthy causes,"Thank you Friends of the SF Public Library for 130,000 books",https://blog.archive.org/2011/10/,938
801,scan," The Archive will then move them to our Physical Archive in Richmond, California, scan the ones we do not have already, and ready them for physical preservation","Volunteer – Help us get 200,000 books on Sunday!",https://blog.archive.org/2011/09/,939
802,scan,  Internet Archive has been scanning books since 2005,3 Million Texts for Free,https://blog.archive.org/2011/09/,940
803,scan,"   Another 1 million texts have been uploaded by others, including everything from original books to court records to scans from other digitization projects and 37,000 books from Project Gutenberg",3 Million Texts for Free,https://blog.archive.org/2011/09/,940
804,scan, More than 100 people digitize books in Internet Archive scanning centers in 27 libraries in 6 countries,3 Million Texts for Free,https://blog.archive.org/2011/09/,940
805,scan," Please help us build the library of free books by scanning and uploading, by donating physical books to the Internet Archive, or by sponsoring the digitization of great collections!",3 Million Texts for Free,https://blog.archive.org/2011/09/,940
806,scan," From this careful, forensic-quality magnetic scan of the drive, Fenton has produced a large image of the disk, one far larger than the data on it but allowing further experimentation and reading from the image without having to build a robot in your basement",Hard Drive Archaeology – And Hackerspaces,https://blog.archive.org/2011/09/,941
807,scan,"org, and I wanted to talk about the time I watched the Internet Archive scan in a Braille issue of Playboy magazine",Scanning a Braille Playboy,https://blog.archive.org/2011/08/,943
808,scan,") A friend of mine, Thomas Dell, had a copy and I brought it to the Archive, where we decided to scan it in",Scanning a Braille Playboy,https://blog.archive.org/2011/08/,943
809,scan,"  But the Archive is also the location of much more, including what I want to talk about today: an amazing, globe-spanning book scanner operation that is currently bringing in a fantastic amount of scanned books from a huge variety of sources",Scanning a Braille Playboy,https://blog.archive.org/2011/08/,943
810,scan," So, I took my copy of Playboy and brought it over to the scanning center, where I was greeted by an impressive array of equipment and staff who can bring in so much so quickly",Scanning a Braille Playboy,https://blog.archive.org/2011/08/,943
811,scan,"  There are lots of these scanning centers affiliated with or run by the Internet Archive worldwide, often in alliance with libraries or academic institutions, bringing in a whole range of materials – not just books",Scanning a Braille Playboy,https://blog.archive.org/2011/08/,943
812,scan, This link gives a lot of information if you’re a group who has a bunch of books to scan in and want a great open service to work with,Scanning a Braille Playboy,https://blog.archive.org/2011/08/,943
813,scan," There’s a bunch of incoming material to these scanning centers, and items patiently wait next to the equipment for their big chance",Scanning a Braille Playboy,https://blog.archive.org/2011/08/,943
814,scan,"  Venus, who was running the shift that day, allowed me to jump this queue with my strange little artifact (Officially “Playboy:Braille Edition, February 1992, Part 3 of 4, Volume 39 Number 2”) and run it through the scanning process",Scanning a Braille Playboy,https://blog.archive.org/2011/08/,943
815,scan, A barcode reader at the scanning station assures it’s in the system,Scanning a Braille Playboy,https://blog.archive.org/2011/08/,943
816,scan," This was very informative, because the crew has a variety of tests and tools to make sure the scans are as good as they can be, including foam bracing, dowels, and shims",Scanning a Braille Playboy,https://blog.archive.org/2011/08/,943
817,scan,"  Once the arrangement had been decided on, the calibration worked out, the lights adjusted and the process begun, it went very fast – this 98-page book was scanned in less than five minutes, and I only got a shot or two of the process",Scanning a Braille Playboy,https://blog.archive.org/2011/08/,943
818,scan," Good thing, too – while the Playboy is only 19 years young, some of the books scanned have been around for centuries and wish to continue to do so",Scanning a Braille Playboy,https://blog.archive.org/2011/08/,943
819,scan,"  Personally, this little note on the machines does it best to bring it home for me,  reminding that the goal is to scan one thousand pages an hour, and to shoot for eight thousand pages a day",Scanning a Braille Playboy,https://blog.archive.org/2011/08/,943
820,scan,"  I took back the Playboy and a few hours later, after a process of deriving the original scans into a whole host of convenient formats such as PDF, DjVu, and Epub, a Braille version of Playboy can now be seen on archive",Scanning a Braille Playboy,https://blog.archive.org/2011/08/,943
821,scan," and where it’s not just a scan of Braille, but some truly stunning works, like:  A collection of nature images and information from 1910 A thousand-page book of magic and experimental science A stunning collection of roses and ornamentation from 1909 The teaching lessons of McGuffey’s Eclectic Primer A hilariously weird book of Horse Laughs  It’s all right there, waiting for you, an endless and amazing supply of information, research, entertainment and learning brought in by this spectacular group",Scanning a Braille Playboy,https://blog.archive.org/2011/08/,943
822,scan," While best known for his Barcode Art, Scott Blake has created new works that are scandalous, witty, fun, pornographic, humorous and about a thousand other adjectives viewers might use when seeing them for the first time",LEARNING FROM RECORDED MEMORY: 9/11 TV News Archive Conference,https://blog.archive.org/2011/08/,945
823,digiti, He is also encouraging libraries worldwide to join in the expansion of this pool of purchased and digitized eBooks so their patrons can borrow from this larger collection,"In-Library eBook Lending Program Expands to 1,000 Libraries",https://blog.archive.org/2011/06/,947
824,digiti, This digitize-and-lend system allows us to provide access to these older books without endangering the physical copy,"In-Library eBook Lending Program Expands to 1,000 Libraries",https://blog.archive.org/2011/06/,947
825,scan,We’re pretty excited about the film-to-digital scanner we just received,Our Newest Addition – Film Scanning,https://blog.archive.org/2011/06/,949
826,scan, It is the first Müller Framescanner in the United States,Our Newest Addition – Film Scanning,https://blog.archive.org/2011/06/,949
827,scan, It is the first film scanner in the world that supports all movie formats up to super 16 mm,Our Newest Addition – Film Scanning,https://blog.archive.org/2011/06/,949
828,scan," It scans Regular 8, Super 8, Pathé 9",Our Newest Addition – Film Scanning,https://blog.archive.org/2011/06/,949
829,digiti,"by Brewster Kahle, June 2011   Press on this:  NYtimes  Books are being thrown away, or sometimes packed away, as digitized versions become more available",Why Preserve Books?  The New Physical Archive of the Internet Archive,https://blog.archive.org/2011/06/,951
830,digiti," After the Internet Archive digitizes a book from a library in order to provide free public access to people world-wide, these books go back on the shelves of the library",Why Preserve Books?  The New Physical Archive of the Internet Archive,https://blog.archive.org/2011/06/,951
831,digiti, A library that would prefer to not be named was found to be thinning their collections and throwing out books based on what had been digitized by Google,Why Preserve Books?  The New Physical Archive of the Internet Archive,https://blog.archive.org/2011/06/,951
832,scan, Two of the corporations involved in major book scanning have sawed off the bindings of modern books to speed the digitizing process,Why Preserve Books?  The New Physical Archive of the Internet Archive,https://blog.archive.org/2011/06/,951
833,digiti," Many have a negative visceral reaction to the “butchering” of books, but is this a reasonable reaction? A reason to preserve the physical book that has been digitized is that it is the authentic and original version that can be used as a reference in the future",Why Preserve Books?  The New Physical Archive of the Internet Archive,https://blog.archive.org/2011/06/,951
834,digiti, Saving physical copies of digitized books might at least be seen in a similar light as an authoritative and safe copy that may be called upon in the future,Why Preserve Books?  The New Physical Archive of the Internet Archive,https://blog.archive.org/2011/06/,951
835,digiti," As the Internet Archive has digitized collections and placed them on our computer disks, we have found that the digital versions have more and more in common with physical versions",Why Preserve Books?  The New Physical Archive of the Internet Archive,https://blog.archive.org/2011/06/,951
836,digiti, There is also a connection between digitized collections and physical collections,Why Preserve Books?  The New Physical Archive of the Internet Archive,https://blog.archive.org/2011/06/,951
837,scan,"    The libraries we scan in, rarely want more digital books than the digital versions that we scan from their collections",Why Preserve Books?  The New Physical Archive of the Internet Archive,https://blog.archive.org/2011/06/,951
838,digiti, Therefore we have determined that we will keep a copy of the books we digitize if they are not returned to another library,Why Preserve Books?  The New Physical Archive of the Internet Archive,https://blog.archive.org/2011/06/,951
839,scan," Since we are interested in scanning one copy of every book ever published, we are starting to collect as many books as we can",Why Preserve Books?  The New Physical Archive of the Internet Archive,https://blog.archive.org/2011/06/,951
840,scan, These books are digitized in Internet Archive scanning centers as funding allows,Why Preserve Books?  The New Physical Archive of the Internet Archive,https://blog.archive.org/2011/06/,951
841,digiti," Pallets hold 24 boxes each, and are the stable location unit Most of these first books have been digitized with funding from stimulus money for jobs programs and funding from the Kahle/Austin Foundation",Why Preserve Books?  The New Physical Archive of the Internet Archive,https://blog.archive.org/2011/06/,951
842,scan, This was a change from our previous mass digitization procedures when a library would deliver and retrieve books from our scanning centers,Why Preserve Books?  The New Physical Archive of the Internet Archive,https://blog.archive.org/2011/06/,951
843,scan," Based on this technical literature and specifications from depositories around the world, Tom McCarty, the engineer who designed the Internet Archive’s Scribe book-scanning system, began to design, build, and test a modular storage system in Oakland California",Why Preserve Books?  The New Physical Archive of the Internet Archive,https://blog.archive.org/2011/06/,951
844,digiti," This collection and methodology has already helped in mass digitization and preservation, and we hope that we will offer a wealth of knowledge to future generations",Why Preserve Books?  The New Physical Archive of the Internet Archive,https://blog.archive.org/2011/06/,951
845,digiti,org offers an e-Book lending library and digitized copies of classics and older books as well as books in audio and DAISY formats for those qualified readers,Open Library Buying e-Books from Publishers,https://blog.archive.org/2011/04/,958
846,scan, As of today 477 lontars have been scanned and uploaded to the Internet Archive,Digitizing Balinese Lontars,https://blog.archive.org/2011/04/,959
847,scan," An item may be one video file along with  scans of the DVD cover, one book, one audio file, or a set of audio  files that represent a CD , etc",How Archive.org items are structured,https://blog.archive.org/2011/03/,960
848,digiti," Over 8,500 very cool, funny, weird and nostalgic old commercials of 240 different brands were digitized by Skip Elsheimer of AV Geeks at the request of the Duke University Library’s Digital Collection",The Real Mad Men,https://blog.archive.org/2011/03/,961
849,scan," New approaches are emerging that do not have central points of control and could help publishers, libraries, authors, and readers:   orphan works legislation might now be possible that can help with opening the results of mass digitization efforts,   libraries are buying ebooks and scanning older books to lend them to patrons, and    libraries for the blind and dyslexic are expanding rapidly",US District Court NY Decision Author’s Guild v. Google,https://blog.archive.org/2011/03/,963
850,scan, Book Scan Wizard is new open-source software used by the DIY Bookscanning community to process raw camera images into great-looking ebooks,Book Scan Wizard software now supports Internet Archive uploads!,https://blog.archive.org/2011/03/,964
851,scan," Steve Devore, author of Book Scan Wizard, has released a new version with a great new feature – the ability to upload books straight to the Internet Archive! Steve writes: Wouldn’t it be nice to be able to share those out-of-copyright books that you’ve saved from moldering bookshelves by scanning them? Or perhaps you would like a simple way to convert scans of your books to text, PDF, DjVu, or other formats for your Kindle or other e-reader? The Internet Archive and Book Scan Wizard makes it possible to do just that",Book Scan Wizard software now supports Internet Archive uploads!,https://blog.archive.org/2011/03/,964
852,scan, Links for more information on BSW:  Steve’s post announcing the new version of Book Scan Wizard Book Scan Wizard overview thread Book Scan Wizard and the Internet Archive team up to form a massive book scanning robot! DIYbookscanner,Book Scan Wizard software now supports Internet Archive uploads!,https://blog.archive.org/2011/03/,964
853,scan,org  I really like the BSW upload interface:  Click here for an example of how you can use Book Scan Wizard and a DIY Bookscanner to create gorgeous ebooks,Book Scan Wizard software now supports Internet Archive uploads!,https://blog.archive.org/2011/03/,964
854,scan, Below is an embedded version of the example book:  Congrats to Steve and the DIY community on a great new tool for scanning books! ,Book Scan Wizard software now supports Internet Archive uploads!,https://blog.archive.org/2011/03/,964
855,digiti, He is also encouraging  libraries worldwide to join in the expansion of this pool of purchased  and digitized eBooks so their patrons can borrow from this larger  collection,In-Library eBook Lending Program Launched,https://blog.archive.org/2011/02/,967
856,digiti, This  digitize-and-lend system allows us to provide access to these older  books without endangering the physical copy,In-Library eBook Lending Program Launched,https://blog.archive.org/2011/02/,967
857,digiti, He is also encouraging libraries worldwide to join in the expansion of this pool of purchased and digitized eBooks so their patrons can borrow from this larger collection,In-Library eBook Lending Program Launched,https://blog.archive.org/2011/02/,968
858,digiti, This digitize-and-lend system allows us to provide access to these older books without endangering the physical copy,In-Library eBook Lending Program Launched,https://blog.archive.org/2011/02/,968
859,digiti," The Balinese, with the help of the Internet Archive and Ron Jenkins of  Wesleyan University, have started digitizing the libraries of Balinese  literature",Digitizing All Balinese Literature,https://blog.archive.org/2011/01/,970
860,digiti,"Þorsteinn Hallgrímsson, formerly of the National Library of Iceland, had a big idea:  digitize all Icelandic literature all the way to the current day and make it available to everyone interested in reading it",All Icelandic literature to go online?,https://blog.archive.org/2011/01/,971
861,scan," The total literature of Iceland is under 50,000 books, which is easily scannable in 2 years by 12 people using the scribe scanners of the Internet Archive",All Icelandic literature to go online?,https://blog.archive.org/2011/01/,971
862,scan," David Lesperance, a lawyer from Canada who has helped support the Room to Read project, has offered to fundraise for this project; the Internet Archive has offered scanning technology, training, and backend software; and the Library has offered to administer the project",All Icelandic literature to go online?,https://blog.archive.org/2011/01/,971
